번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
1250,경기,세종시,1,0,0,0,0,1606
1251,충북,세종시,2,0,0,0,0,1598
1252,전북,세종시,2,0,0,0,0,1596
1253,강원,세종시,1,0,0,0,0,1570
1254,강원,세종시,1,0,0,0,0,1535
1255,경북,세종시,0,1,0,0,0,1532
1256,경북,세종시,1,0,0,0,0,1532
1257,강원,세종시,1,0,0,0,0,1521
1258,전북,세종시,0,1,0,0,0,1514
1259,대구,세종시,1,0,0,0,0,1508
1260,서울,세종시,1,0,0,0,0,1507
1261,전남,세종시,0,2,0,0,0,1503
1262,서울,세종시,4,2,0,0,0,1501
1263,세종,세종시,1,1,0,0,0,1486
1264,전남,강진군,1,0,0,0,0,1457
1265,경기,용인시,1,0,0,0,0,1446
1266,경남,남해군,1,0,0,0,0,1440
1267,경기,화성시,1,0,0,0,0,1418
1268,서울,마포구,1,0,0,0,0,1411
1269,서울,마포구,1,0,0,0,0,1399
1270,경남,거제시,0,1,0,0,0,1375
1271,경북,경주시,0,1,0,0,0,1374
1272,경남,창원시,0,1,0,0,0,1372
1273,부산,해운대구,0,0,0,0,0,1367
1274,경기,수원시,2,0,0,0,0,1365
1275,인천,강화군,0,2,0,0,0,1355
1276,경남,창녕군,1,0,0,0,0,1352
1277,경북,고령군,0,1,0,0,0,1334
1278,경기,화성시,0,1,0,0,0,1329
1279,충북,진천군,0,1,0,0,0,1323
1280,전북,군산시,0,1,0,0,0,1320
1281,경기,오산시,1,0,0,0,0,1316
1282,경기,화성시,2,0,0,0,0,1292
1283,경남,함안군,0,1,0,0,0,1286
1284,서울,도봉구,0,1,0,0,0,1264
1285,충북,충주시,1,0,0,0,0,1243
1286,충북,옥천군,0,1,0,0,0,1224
1287,서울,중구,0,3,0,0,0,1186
1288,전북,군산시,0,1,0,0,0,1178
1289,경기,수원시,2,0,0,0,0,1151
1290,전남,진도군,1,0,0,0,0,1121
1291,경북,영천시,1,0,0,0,0,1116
1292,경남,창녕군,1,0,0,0,0,1107
1293,부산,사상구,0,1,0,0,0,1100
1294,충남,논산시,0,2,0,0,0,1095
1295,경남,하동군,2,0,0,0,0,1069
1296,경기,고양시,0,2,0,0,0,1067
1297,경남,함안군,1,0,0,0,0,1066
1298,경남,거제시,0,1,0,0,0,1025
1299,전남,강진군,1,0,0,0,0,1018
1300,경남,함안군,1,0,0,0,0,1014
1301,강원,횡성군,1,0,0,0,0,1003
1302,경남,남해군,1,0,0,0,0,996
1303,강원,인제군,0,1,0,0,0,995
1304,경남,창원시,0,2,0,0,0,988
1305,경기,평택시,1,0,0,0,0,985
1306,대구,군위군,1,0,0,0,0,982
1307,전북,정읍시,1,0,0,0,0,955
1308,충남,예산군,0,1,0,0,0,938
1309,서울,양천구,0,2,0,0,0,935
1310,경북,김천시,2,0,0,0,0,932
1311,경남,김해시,3,0,0,0,0,924
1312,전남,담양군,1,0,0,0,0,916
1313,경북,울릉군,2,0,0,0,0,907
1314,대구,남구,2,0,0,0,0,904
1315,경북,칠곡군,0,1,0,0,0,903
1316,충북,옥천군,0,2,0,0,0,896
1317,전남,순천시,0,1,0,0,0,873
1318,경북,영천시,1,0,0,0,0,870
1319,광주,동구,2,0,0,0,0,870
1320,경북,고령군,0,1,0,0,0,857
1321,인천,강화군,1,0,0,0,0,853
1322,경남,함안군,0,1,0,0,0,827
1323,광주,광산구,1,0,0,0,0,813
1324,경기,성남시,1,0,0,0,0,811
1325,충남,논산시,1,0,0,0,0,805
1326,강원,태백시,1,0,0,0,0,801
1327,광주,북구,1,0,0,0,0,798
1328,전북,정읍시,1,0,0,0,0,773
1329,서울,구로구,1,0,0,0,0,771
1330,경남,창원시,2,0,0,0,0,770
1331,경기,양주시,1,0,0,0,0,767
1332,충북,충주시,1,0,0,0,0,761
1333,충남,논산시,2,0,0,0,0,754
1334,제주,제주시,0,1,0,0,0,743
1335,충남,홍성군,1,0,0,0,0,738
1336,충남,논산시,0,2,0,0,0,731
1337,전북,전주시,1,0,0,0,0,709
1338,경북,칠곡군,0,1,0,0,0,704
1339,전북,진안군,1,0,0,0,0,701
1340,충남,공주시,0,1,0,0,0,686
1341,충북,음성군,1,0,0,0,0,676
1342,전북,전주시,0,1,0,0,0,664
1343,서울,노원구,0,1,0,0,0,654
1344,강원,양구군,1,0,0,0,0,652
1345,경남,남해군,1,0,0,0,0,643
1346,서울,관악구,1,0,0,0,0,630
1347,경남,함양군,0,1,0,0,0,622
1348,경남,창원시,0,2,0,0,0,617
1349,경기,오산시,2,0,0,0,0,617
1350,전북,전주시,0,1,0,0,0,604
1351,경북,칠곡군,1,0,0,0,0,604
1352,전남,나주시,1,0,0,0,0,603
1353,경기,용인시,1,0,0,0,0,594
1354,부산,금정구,0,1,0,0,0,593
1355,경기,성남시,1,0,0,0,0,588
1356,부산,금정구,0,1,0,0,0,587
1357,충북,괴산군,0,2,0,0,0,586
1358,대구,북구,0,1,0,0,0,577
1359,충남,공주시,0,1,0,0,0,574
1360,광주,광산구,0,1,0,0,0,569
1361,전북,전주시,0,1,0,0,0,558
1362,경북,영천시,1,0,0,0,0,538
1363,전북,익산시,1,0,0,0,0,530
1364,경남,함양군,0,1,0,0,0,518
1365,경남,함안군,1,0,0,0,0,517
1366,광주,북구,2,0,0,0,0,509
1367,울산,동구,1,0,0,0,0,508
1368,경북,성주군,0,2,0,0,0,506
1369,경북,포항시,1,0,0,0,0,504
1370,충남,논산시,2,0,0,0,0,497
1371,충남,당진시,1,0,0,0,0,492
1372,광주,서구,0,1,0,0,0,488
1373,경남,하동군,0,1,0,0,0,481
1374,경기,수원시,2,0,0,0,0,476
1375,충남,논산시,2,0,0,0,0,468
1376,광주,북구,1,0,0,0,0,465
1377,경북,영천시,1,0,0,0,0,462
1378,경남,함안군,0,1,0,0,0,461
1379,서울,동작구,1,0,0,0,0,453
1380,충남,논산시,0,2,0,0,0,451
1381,경남,창녕군,1,0,0,0,0,448
1382,경남,밀양시,0,1,0,0,0,437
1383,경남,거제시,0,1,0,0,0,436
1384,광주,서구,1,1,0,0,0,424
1385,전남,담양군,1,0,0,0,0,420
1386,경기,화성시,1,0,0,0,0,400
1387,경남,거제시,0,1,0,0,0,399
1388,전남,구례군,0,1,0,0,0,388
1389,전남,담양군,0,1,0,0,0,386
1390,전북,군산시,0,1,0,0,0,377
1391,충남,부여군,0,1,0,0,0,369
1392,대구,동구,2,0,0,0,0,368
1393,서울,중구,2,0,0,0,0,347
1394,경남,하동군,0,1,0,0,0,347
1395,충북,영동군,1,0,0,0,0,329
1396,경기,수원시,2,0,0,0,0,325
1397,부산,사상구,1,0,0,0,0,323
1398,충북,충주시,1,0,0,0,0,318
1399,전북,전주시,0,1,0,0,0,318
1400,경기,고양시,0,2,0,0,0,315
1401,경북,경주시,0,1,0,0,0,312
1402,인천,강화군,0,1,0,0,0,308
1403,서울,서초구,0,1,0,0,0,307
1404,전북,무주군,0,1,0,0,0,307
1405,인천,연수구,2,0,0,0,0,301
1406,경남,창원시,0,2,0,0,0,301
1407,경북,칠곡군,0,1,0,0,0,295
1408,경기,오산시,1,0,0,0,0,290
1409,경북,포항시,2,0,0,0,0,290
1410,전남,함평군,1,0,0,0,0,286
1411,전남,나주시,1,0,0,0,0,285
1412,대구,중구,0,1,0,0,0,282
1413,강원,양양군,1,0,0,0,0,281
1414,전남,장성군,0,2,0,0,0,278
1415,경남,거제시,0,1,0,0,0,277
1416,충남,부여군,0,1,0,0,0,271
1417,전북,순창군,0,1,0,0,0,269
1418,경남,창녕군,1,0,0,0,0,264
1419,전남,목포시,0,1,0,0,0,251
1420,서울,영등포구,0,0,0,0,0,251
1421,강원,강릉시,1,0,0,0,0,246
1422,경기,화성시,1,0,0,0,0,241
1423,대구,달성군,1,2,0,0,0,240
1424,경기,오산시,1,0,0,0,0,239
1425,서울,서대문구,0,1,0,0,0,238
1426,경기,화성시,0,1,0,0,0,236
1427,경북,포항시,1,0,0,0,0,230
1428,경남,남해군,1,0,0,0,0,228
1429,제주,제주시,1,0,0,0,0,226
1430,충남,공주시,1,0,0,0,0,226
1431,경기,화성시,1,0,0,0,0,224
1432,광주,광산구,0,1,0,0,0,220
1433,전북,완주군,0,1,0,0,0,215
1434,전북,익산시,0,1,0,0,0,210
1435,광주,서구,1,0,0,0,0,209
1436,경남,함양군,0,1,0,0,0,204
1437,경북,칠곡군,0,2,0,0,0,203
1438,경남,거제시,0,1,0,0,0,191
1439,경기,파주시,1,0,0,0,0,191
1440,전북,부안군,1,0,0,0,0,185
1441,전남,나주시,0,2,0,0,0,178
1442,경북,포항시,2,0,0,0,0,175
1443,경북,고령군,0,1,0,0,0,175
1444,전북,군산시,1,1,0,0,0,174
1445,경남,창녕군,1,0,0,0,0,171
1446,경남,밀양시,0,1,0,0,0,170
1447,대전,중구,0,2,0,0,0,166
1448,광주,동구,1,0,0,0,0,162
1449,인천,강화군,0,1,0,0,0,162
1450,전남,장성군,0,1,0,0,0,162
1451,경북,경주시,0,2,0,0,0,158
1452,경남,진주시,0,1,0,0,0,150
1453,대구,달서구,2,0,0,0,0,146
1454,서울,서대문구,2,0,0,0,0,145
1455,광주,광산구,1,0,0,0,0,144
1456,광주,북구,1,0,0,0,0,144
1457,경북,경산시,1,0,0,0,0,144
1458,경남,창원시,0,1,0,0,0,136
1459,경북,포항시,1,0,0,0,0,134
1460,경남,하동군,1,0,0,0,0,132
1461,전남,장성군,0,1,0,0,0,130
1462,강원,인제군,1,0,0,0,0,129
1463,경북,포항시,2,0,0,0,0,124
1464,경남,하동군,1,0,0,0,0,124
1465,충남,논산시,1,0,0,0,0,123
1466,서울,중구,2,0,0,0,0,122
1467,부산,금정구,0,1,0,0,0,116
1468,경남,함양군,0,1,0,0,0,113
1469,경남,창녕군,1,0,0,0,0,101
1470,경남,함안군,1,0,0,0,0,96
1471,경북,포항시,2,0,0,0,0,91
1472,부산,금정구,0,1,0,0,0,89
1473,광주,광산구,2,4,0,0,0,87
1474,충남,부여군,0,1,0,0,0,84
1475,전북,무주군,0,1,0,0,0,83
1476,경기,파주시,1,0,0,0,0,79
1477,경남,김해시,2,0,0,0,0,71
1478,충남,금산군,1,0,0,0,0,66
1479,경기,파주시,1,0,0,0,0,63
1480,경북,경주시,0,1,0,0,0,62
1481,대구,달서구,2,0,0,0,0,62
1482,경북,북구,1,0,0,0,0,61
1483,충남,부여군,0,1,0,0,0,61
1484,경북,칠곡군,0,1,0,0,0,56
1485,경남,하동군,0,1,0,0,0,54
1486,인천,강화군,0,1,0,0,0,53
1487,인천,옹진군,1,0,0,0,0,49
1488,경북,포항시,1,0,0,0,0,47
1489,경남,창녕군,0,1,0,0,0,43
1490,충남,부여군,0,1,0,0,0,35
1491,충남,당진시,0,2,0,0,0,32
1492,전남,나주시,0,1,0,0,0,31
1493,충남,부여군,0,1,0,0,0,27
1494,전남,영암군,2,0,0,0,0,26
1495,서울,강서구,1,0,0,0,0,26
1496,충남,당진시,0,1,0,0,0,26
1497,전남,장성군,0,1,0,0,0,26
1498,경남,창원시,0,1,0,0,0,25
1499,대구,북구,3,0,0,0,0,24
1500,충남,당진시,0,1,0,0,0,22
1501,경북,고령군,0,1,0,0,0,21
1502,경남,창녕군,0,1,0,0,0,20
1503,경북,고령군,0,1,0,0,0,20
1504,경남,함양군,0,2,0,0,0,19
1505,대구,수성구,2,0,0,0,0,18
1506,대구,북구,1,0,0,0,0,17
1507,충북,진천군,2,0,0,0,0,16
1508,경북,포항시,1,0,0,0,0,15
1509,경남,창원시,1,0,0,0,0,12
1510,서울,영등포구,2,0,0,0,0,9
1511,서울,서초구,0,2,0,0,0,8
1512,경북,칠곡군,2,0,0,0,0,7
1513,광주,북구,2,0,0,0,0,6
1514,경북,포항시,1,0,0,0,0,6
1515,경북,고령군,0,1,0,0,0,6
1516,경기,부천시,1,0,0,0,0,5
1517,경북,포항시,1,0,0,0,0,4
1518,전남,나주시,2,0,0,0,0,3
1519,서울,강북구,1,0,0,0,0,3
1520,전북,전주시,1,1,0,0,0,3
1521,인천,강화군,0,1,0,0,0,3
1522,경북,포항시,1,0,0,0,0,2
1523,전남,나주시,0,1,0,0,0,2
1524,충남,당진시,0,1,0,0,0,2
1525,서울,서초구,4,0,0,0,0,2
1526,충남,당진시,0,1,0,0,0,2
1527,강원,강릉시,1,0,0,0,0,1
1528,전남,나주시,0,2,0,0,0,1
1529,경북,포항시,1,0,0,0,0,1
1530,경북,고령군,0,1,0,0,0,1
1531,부산,북구,0,1,0,0,0,  
1532,서울,금천구,1,0,0,0,0,  
1533,대구,북구,3,0,0,0,0,  
1534,전남,나주시,0,1,0,0,0,  
1535,경기,안양시,1,0,0,0,0,  
1536,부산,남구,10,,,,,12031
1537,부산,남구,4,,,,,6433
1538,경기,성남시,,,3,,,77345
1539,대구,동구,,,1,,,3991
1540,울산,울주군,,,2,,,11026
1541,충남,서천군,,,1,,,2525
1542,강원,횡성군,,,2,,,3640
1543,전북,고창군,,,2,,,1920
1544,대전,중구,,,1,,,74538
1545,경기,용인시,,,1,,,66915
1546,경기,과천시,,,1,,,  
1547,서울,용산구,,,2,,,8000
1548,제주,제주시,,,1,,,4876
1549,부산,남구,,,6,,,15073
1550,부산,남구,,,2,,,8414
1551,경기,고양시,,,2,,,2660
1552,경남,창원시,,,2,,,1988
1553,전북,김제시,,,2,,,3507
1554,전북,전주시,,,2,,,9165
1555,대전,유성구,,,1,,,91537
1556,대구,동구,,,1,,,61857
1557,서울,강서구,2,,,,,125369
1558,인천,남동구,,,1,,,104658
1559,경기,안양시,,,1,,,80592
1560,경기,시흥시,,,1,,,97557
1561,부산,사하구,,,1,,,75930
1562,인천,부평구,,,1,,,110732
1563,경기,화성시,,,1,,,47880
1564,부산,해운대구,,,1,,,51044
1565,제주,제주시,,,1,,,70058
1566,경기,용인시,,,1,,,58745
1567,서울,강남구,,,2,,,240410
1568,경기,고양시,,,1,,,94817
1569,경기,수원시,2,,,,,76408
1570,경기,부천시,,,2,,,140401
1571,경기,부천시,,,1,,,113394
1572,경기,고양시,,,1,,,75392
1573,광주,북구,,,1,,,43474
1574,대전,대덕구,,,1,,,155121
1575,울산,남구,,,1,,,73372
1576,광주,남구,,,1,,,41398
1577,경기,의정부시,,,1,,,89776
1578,서울,강동구,2,,,,,158374
1579,경기,시흥시,2,,,,,24421
1580,경기,고양,,,1,,,65008
1581,서울,영등포구,,,1,,,28453
1582,광주,광산구,2,,,,,33511
1583,경기,고양시,2,,,,,88445
1584,경기,고양시,2,,,,,90025
1585,대구,북구,,,1,,,8690
1586,대구,수성구,,,1,,,26584
1587,대구,달서구,,,1,,,17801
1588,대구,달서구,2,,,,,45463
1589,인천,남동구,,1,,,,98177
1590,인천,서구,2,,,,,56119
1591,경기,부천시,2,,,,,50772
1592,부산,해운대구,,,1,,,16471
1593,제주,서귀포시,2,,,,,16733
1594,부산,해운대구,,2,,,,43869
1595,대전,유성구,2,,,,,22300
1596,서울,서초구,,1,,,,35399
1597,서울,관악구,0,1,0,0,,48009
1598,경기,성남시,0,2,0,0,,22299
1599,서울,서초구,0,2,0,0,,34510
1600,인천,중구,0,2,0,0,,73159
1601,서울,강남구,,1,,,,34714
1602,경기,구리시,,2,,,,28394
1603,경기,고양시,,2,,,,22432
1604,서울,동작구,,2,,,,25681
1605,경기,시흥시,,2,,,,12252
1606,서울,동대문구,,2,,,,23009
1607,경기,의정부시,,2,,,,38894
1608,부산,해운대구,,2,,,,28219
1609,서울,은평구,,1,,,,20353
1610,서울,강동구,1,,,,1,24254
1611,강원,양양군,,,2,,,16694
1612,강원,춘천시,,,1,,,16761
1613,경기,고양시,,,1,,,41024
1614,경기,성남시,,,1,,,41171
1615,경기,수원시,,,1,,,43373
1616,경기,시흥시,,,1,,,59843
1617,경기,안산시,,,1,,,31138
1618,경기,화성시,,,1,,,57870
1619,경남,창원시,,,1,,,57246
1620,경상,포항시,,,1,,,67957
1621,대구,북구,,,1,,,24674
1622,대구,북구,,,1,,,5668
1623,대구,북구,,,1,,,8269
1624,대전,유성구,,,1,,,17265
1625,부산,부산진구,,,1,,,92062
1626,서울,성동구,,,1,,,140267
1627,서울,종로구,,,1,,,11351
1628,서울,영등포구,,,1,,,31982
1629,울산,남구,,,1,,,32682
1630,울산,남구,,,1,,,4000
1631,울산,남구,,,1,,,15630
1632,인천,중구,,,2,,,92322
1633,인천,미추홀구,,,1,,,135885
1634,제주,서귀포시,,,1,,,3338
1635,제주,서귀포시,,,1,,,18477
1636,제주,서귀포시,,,1,,,4198
1637,제주,제주시,,,1,,,4795
1638,제주,제주시,,,1,,,60972
1639,제주,제주시,,,2,,,37036
1640,충남,계룡시,,,1,,,26101
1641,경기,평택시,,,1,,,5417
1642,경기,평택시,,,1,,,15440
1643,인천,계양구,,,1,,,54187
1644,경기,고양시,,,1,,,7001
1645,서울,성북구,,,1,,,27695
1646,서울,양천구,,,1,,,31867
1647,부산,해운대구,,1,,,,255
1648,경기,김포시,,,1,,,4938
1649,부산,해운대구,,,1,,,224
1650,서울,양천구,,,,1,,  
1651,인천,동구,,,1,,,3151
1652,경기,성남시,,1,,,,305
1653,경기,시흥시,,,1,,,764
1654,경기,의정부시,,1,,,,3913
1655,서울,중구,,,,1,,  
1656,인천,동구,,1,,,,2824
1657,경기,평택시,,1,,,,2330
1658,대구,수성구,,1,,,,545
1659,서울,금천구,1,,,,1,  
1660,제주,제주시,5,,,,,4348
1661,제주,제주시,5,,,,,11574
1662,제주,서귀포시,2,,,,,3268
1663,제주,서귀포시,2,,,,,5779
1664,제주,제주시,2,,,,,13793
1665,제주,서귀포시,1,,,,,1156
1666,제주,제주시,1,,,,,2012
1667,제주,제주시,2,,,,,9650
1668,제주,서귀포시,2,,,,,2434
1669,충북,진천군,1,,,,,35339
1670,대전,대덕구,1,,,,,27206
1671,충남,예산군,1,,,,,18054
1672,충북,증평군,1,,,,,15793
1673,충북,청주시,1,,,,,20569
1674,충남,공주시,1,,,,,56311
1675,대전,유성구,1,,,,,28216
1676,경기,안성시,1,,,,,8501
1677,전북,군산시,1,,,,,26000
1678,충북,충주시,1,,,,,37467
1679,충북,충주시,1,,,,,8790
1680,충남,당진시,1,,,,,21630
1681,경기,포천시,1,,,,,13986
1682,강원,원주시,2,,,,,29481
1683,경남,김해시,1,,,,,11046
1684,부산,동래구,1,,,,,25965
1685,경북,청도군,1,,,,,23160
1686,대구,북구,2,,,,,26351
1687,경북,포항시,1,,,,,38108
1688,부산,북구,1,,,,,12641
1689,강원,강릉시,1,,,,,17455
1690,강원,영월군,1,,,,,7831
1691,강원,원주시,1,,,,,9076
1692,강원,인제군,1,,,,,23139
1693,강원,인제군,1,,,,,9551
1694,강원,춘천시,1,,,,,16075
1695,대구,달성군,,,,,,55792
1696,전북,부안군,1,,,,,43984
1697,대구,북구,1,,,,,33868
1698,경북,경산시,1,,,,,35470
1699,경남,사천시,1,,,,,18520
1700,경남,창원시,1,,,,,9469
1701,경북,경산시,2,,,,,20895
1702,경북,청도군,1,,,,,3776
1703,경남,합천군,1,,,,,19330
1704,경남,합천군,1,,,,,11492
1705,경북,청도군,1,,,,,27453
1706,경북,포항시,1,,,,,8565
1707,부산,사상구,6,,,,,173104
1708,경남,합천군,1,,,,,15622
1709,경남,거제시,1,,,,,25670
1710,대구,동구,1,,,,,12779
1711,경북,경산시,1,,,,,21629
1712,대구,중구,1,,,,,43073
1713,대구,달성군,1,,,,,49908
1714,대구,수성구,2,,,,,37288
1715,강원,춘천시,2,,,,,74191
1716,대구,달성군,1,,,,,13920
1717,전남,담양군,2,,,,,19709
1718,경북,포항시,,,1,,,19121
1719,경북,경주시,,,1,,,14643
1720,충북,충주시,1,,,,,11657
1721,울산,중구,1,,,,,10188
1722,제주,제주시,1,,,,,38011
1723,대구,서구,1,,,,,20837
1724,대구,수성구,1,,,,,52354
1725,경북,구미시,1,,,,,10494
1726,경북,포항시,1,,,,,30791
1727,강원,삼척시,1,,,,,6610
1728,경기,화성시,1,,,,,20862
1729,강원,속초시,1,,,,,6536
1730,대구,달서구,1,,,,,10728
1731,경북,구미시,1,,,,,11498
1732,경북,경주시,1,,,,,12040
1733,경북,구미시,2,,,,,18506
1734,경기,용인시,8,,,,,67426
1735,경기,용인시,1,,,,,2937
1736,경기,평택시,1,,,,,25851
1737,충북,청주시,1,,,,,9709
1738,경남,창원시,1,,,,,21614
1739,대구,달성군,,,3,,,51712
1740,경남,합천군,1,,,,,4822
1741,제주,서귀포시,1,,,,,7794
1742,대구,달성군,1,,,,,2944
1743,경북,청도군,1,,,,,13344
1744,대구,달성군,2,3,,,,6820
1745,경북,경산시,1,,,,,29713
1746,경북,영덕군,1,,,,,7180
1747,경남,거제시,1,,,,,8646
1748,충북,괴산군,1,,1,,,17082
1749,대구,달서구,1,,,,,12368
1750,경기,남양주시,,,2,,,47366
1751,경북,경주시,1,,,,,8406
1752,제주,서귀포시,1,,,,,7119
1753,경북,포항시,,,1,,,21013
1754,제주,서귀포시,1,,,,,6029
1755,제주,서귀포시,1,,,,,12286
1756,제주,서귀포시,1,,,,,15734
1757,제주,서귀포시,1,,,,,20301
1758,대구,동구,2,,,,,10803
1759,경기,성남시,,,1,,,73158
1760,충남,아산시,1,1,,,,59538
1761,제주,제주시,1,,,,,16171
1762,경북,문경시,,,1,,,8241
1763,충북,괴산군,,,1,,,5202
1764,충북,괴산군,,,1,,,1286
1765,충북,충주시,,,1,,,1636
1766,대구,동구,,,2,,,3396
1767,제주,서귀포시,,,1,,,5649
1768,대전,중구,,,1,,,78207
1769,부산,사상구,1,,,,,5243
1770,부산,사상구,1,,,,,7103
1771,강원,속초시,,,1,,,16588
1772,강원,속초시,,,,,,18582
1773,부산,해운대구,1,,,,,3697
1774,경기,시흥시,1,,,,,12095
1775,경기,용인시,5,,,,,10840
1776,제주,제주시,2,,,,,14585
1777,제주,제주시,4,,,,,30295
1778,제주,서귀포시,5,,,,,14257
1779,제주,제주시,3,,,,,15400
1780,제주,제주시,3,,,,,47300
1781,제주,제주시,3,,,,,253
1782,제주,제주시,1,,,,,13404
1783,제주,서귀포시,3,,,,,46085
1784,제주,서귀포시,2,,,,,7296
1785,제주,제주시,2,,,,,6178
1786,제주,제주시,1,,,,,1239
1787,제주,제주시,3,,,,,6878
1788,제주,서귀포시,2,,,,,14888
1789,제주,제주시,5,,,,,15864
1790,제주,제주시,1,,,,,2371
1791,제주,서귀포시,3,,,,,2421
1792,제주,제주시,1,,,,,1391
1793,제주,제주시,2,,,,,5386
1794,제주,제주시,1,,,,,3889
1795,제주,제주시,3,,,,,14789
1796,제주,제주시,1,,,,,5896
1797,제주,제주시,2,,,,,3652
1798,제주,서귀포시,1,,,,,713
1799,제주,제주시,,3,,,,32359
1800,제주,제주시,,5,,,,3952
1801,제주,제주시,3,,,,,15417
1802,강원,강릉시,,,9,,,147246
1803,경기,고양시,16,,,,,239339
1804,경기,오산시,2,,,,,25377
1805,광주,광산구,18,,,,,50076
1806,광주,남구,6,,,,,125164
1807,대전,서구,4,,,,,95903
1808,서울,중랑구,4,,,,,61215
1809,인천,서구,,,9,,,83739
1810,경기,수원시,1,,,,,7464
1811,경기,수원시,1,,,,,6800
1812,경기,수원시,1,,,,,4451
1813,경기,수원시,1,,,,,781
1814,경기,수원시,1,,,,,194
1815,경기,수원시,,,1,,,16
1816,경기,수원시,,,1,,,2152
1817,강원,정선군,,2,,,,51782
1818,강원,정선군,,,1,,,7689
1819,강원,정선군,,,1,,,3533
1820,제주,서귀포시,1,,,,,26003
1821,경남,김해시,1,,4,,,236546
1822,강원,삼척시,1,,,,,2848
1823,경기,가평군,1,,,,,20749
1824,경기,광주시,1,,,,,44553
1825,경기,남양주시,2,,,,,121634
1826,경기,남양주시,1,,,,,34411
1827,경기,수원시,2,,,,,83594
1828,경기,수원시,8,,,,,58597
1829,경기,수원시,4,,,,,187364
1830,경기,연천군,1,,,,,5922
1831,경기,의정부시,2,,,,,139583
1832,경기,파주시,1,,,,,12475
1833,경기,평택시,1,,,,,8549
1834,경기,화성시,1,,,,,8134
1835,경남,남해군,1,,,,,13813
1836,경북,경주시,1,,,,,5491
1837,경북,경주시,1,,,,,17523
1838,경북,구미시,1,,,,,1354
1839,경북,칠곡군,1,,,,,11954
1840,광주,동구,1,,,,,16656
1841,광주,광산구,1,,,,,8344
1842,광주,북구,1,,,,,45615
1843,광주,북구,1,,,,,37885
1844,대구,동구,1,,,,,67077
1845,부산,부산진구,2,,,,,23697
1846,서울,성동구,18,,,,,268973
1847,서울,강남구,1,,,,,16216
1848,서울,노원구,1,,,,,41127
1849,서울,성동구,1,,,,,53791
1850,서울,성북구,8,,,,,233678
1851,울산,중구,1,,,,,23492
1852,전남,나주시,1,,,,,35815
1853,전남,장성군,1,,,,,26974
1854,제주,서귀포시,1,,,,,8101
1855,제주,서귀포시,16,,,,,492420
1856,제주,서귀포시,1,,,,,26024
1857,제주,서귀포시,1,,,,,17423
1858,제주,제주시,16,,,,,373160
1859,제주,제주시,16,,,,,479268
1860,제주,제주시,1,,,,,30151
1861,제주,제주시,1,,,,,34202
1862,제주,제주시,1,,,,,26555
1863,제주,제주시,1,,,,,1436
1864,제주,제주시,1,,,,,2544
1865,제주,제주시,1,,,,,13470
1866,제주,제주시,1,,,,,4731
1867,충북,충주시,1,,,,,20303
1868,충남,공주시,1,,,,,10789
1869,경북,구미시,2,,,,,5044
1870,서울,중구,2,,,,,15493
1871,서울,양천구,2,,,,,20747
1872,제주,제주시,1,,,,,6228
1873,경기,화성시,1,,,,,8497
1874,광주,남구,1,,,,,16104
1875,광주,북구,1,,,,,19259
1876,경기,성남시,1,,,,,28516
1877,충남,태안군,1,,,,,2168
1878,경기,남양주시,1,,,,,1080
1879,경북,구미시,1,,,,,3750
1880,대구,달서구,1,,,,,2463
1881,전남,순천시,1,,,,,4880
1882,전남,광양시,1,,,,,1040
1883,경기,평택시,1,,,,,4108
1884,전남,목포시,1,,,,,1745
1885,경기,평택시,1,,,,,17851
1886,경기,김포시,1,,,,,11351
1887,대전,대덕구,1,,,,,3657
1888,경기,평택시,1,,,,,13151
1889,경기,부천시,1,,,,,25622
1890,울산,울주군,1,,,,,4098
1891,경북,경주시,1,,,,,935
1892,경기,용인시,1,,,,,16812
1893,경기,김포시,1,,,,,6445
1894,경북,구미시,1,,,,,4725
1895,경남,창원시,1,,,,,1393
1896,경북,영주시,1,,,,,1920
1897,제주,제주시,1,,,,,834
1898,경남,김해시,1,,,,,516
1899,강원,춘천시,1,,,,,3835
1900,광주,광산구,1,,,,,5154
1901,부산,서구,1,,,,,13982
1902,경북,포항시,1,,,,,2796
1903,울산,울주군,1,,,,,717
1904,전남,목포시,1,,,,,193
1905,전북,김제시,1,,,,,1465
1906,전북,장수군,1,,,,,967
1907,충북,제천시,1,,,,,481
1908,충남,아산시,1,,,,,1524
1909,전남,광양시,1,,,,,1070
1910,충북,증평군,1,,,,,1947
1911,경남,창원시,1,,,,,930
1912,경기,남양주시,1,,,,,3283
1913,강원,춘천시,1,,,,,13759
1914,대구,수성구,1,,,,,3654
1915,경북,포항시,1,,,,,1245
1916,경남,창원시,1,,,,,1452
1917,제주,제주시,1,,,,,2601
1918,부산,강서구,1,,,,,3810
1919,부산,남구,1,,,,,8011
1920,경남,진주시,1,,,,,4127
1921,강원,강릉시,1,,,,,1328
1922,충북,청주시,1,,,,,3727
1923,경북,영천시,1,,,,,1394
1924,경북,영주시,1,,,,,3492
1925,강원,춘천시,,,1,,,2999
1926,충남,천안시,1,,,,,2804
1927,경기,화성시,1,,,,,1527
1928,경기,의정부시,,,,,1,  
1929,강원,속초시,2,,8,,,102057
1930,경기,김포시,2,,,,,75720
